cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_BR16,prob_CD202,prob_EMB48
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8807604312896729,0.047884490340948105,0.07135506719350815
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.5809375643730164,0.04488590359687805,0.3741765320301056
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.43157273530960083,0.16878251731395721,0.39964476227760315
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.41602978110313416,0.36612868309020996,0.2178415209054947
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8139565587043762,0.15680620074272156,0.02923717349767685
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9884103536605835,0.005527355242520571,0.0060622552409768105
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.9711379408836365,0.0052250949665904045,0.023636968806385994
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,0,0,BR16,BR16,True,0.8675800561904907,0.07501689344644547,0.05740302801132202
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.32262808084487915,0.039831388741731644,0.6375405192375183
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.038097769021987915,0.00911633763462305,0.9527859091758728
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.024927901104092598,0.9678637981414795,0.007208332419395447
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,2,CD202,EMB48,False,0.14230963587760925,0.24101297557353973,0.6166773438453674
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.012445398606359959,0.5303343534469604,0.4572202265262604
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.012258857488632202,0.8090919852256775,0.1786491572856903
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,1,0,CD202,BR16,False,0.4989766478538513,0.1434944123029709,0.357528954744339
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,1,1,CD202,CD202,True,0.013224801979959011,0.9011495113372803,0.08562566339969635
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.33704277873039246,0.6282561421394348,0.03470110148191452
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.4447146952152252,0.16147857904434204,0.39380669593811035
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.06954477727413177,0.7108011841773987,0.21965406835079193
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.8807604312896729,0.047884490340948105,0.07135506719350815
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,gen,XGBoost,2,0,EMB48,BR16,False,0.4976751208305359,0.294088214635849,0.20823660492897034
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.0219978466629982,0.8212805390357971,0.15672160685062408
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.012258857488632202,0.8090919852256775,0.1786491572856903
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,gen,XGBoost,2,1,EMB48,CD202,False,0.013365288265049458,0.8461784720420837,0.14045628905296326
